[50, 100, 0.1, 0.01, 0.1, 1, 1, 2020, 1, 9, 2021, 1.10985519061425, 4.047383821061797e-11, 4.4920099422135726e-11]
[50, 100, 0.1, 0.01, 0.1, 1, 1, 2020, 1, 10, 2021, 1.1298603079193126, 8.075961692150192e-11, 9.124708564237388e-11]
[50, 100, 0.1, 0.01, 0.1, 1, 1, 2020, 1, 11, 2021, 1.138872326755218, 1.5423887486583196e-10, 1.7565838629455695e-10]
[50, 100, 0.1, 0.01, 0.1, 1, 1, 2020, 1, 12, 2021, 1.1478891428731801, 2.7267497344582326e-10, 3.1300064155169323e-10]
[50, 100, 0.15, 0.01, 0.1, 1, 1, 2020, 1, 2, 2021, 1.06202185753089, 4.094784020411571e-07, 4.348750131545302e-07]
[50, 100, 0.15, 0.01, 0.1, 1, 1, 2020, 1, 3, 2021, 1.0676490768976927, 8.316106965214322e-07, 8.878683924793543e-07]
[50, 100, 0.15, 0.01, 0.1, 1, 1, 2020, 1, 4, 2021, 1.0741211658073284, 1.6490780158812357e-06, 1.7713096009255889e-06]
[50, 100, 0.15, 0.01, 0.1, 1, 1, 2020, 1, 5, 2021, 1.0806115706876882, 2.9470793663168967e-06, 3.1846480629769784e-06]
[50, 100, 0.15, 0.01, 0.1, 1, 1, 2020, 1, 6, 2021, 1.0875428020883042, 5.0070777976027534e-06, 5.445411418279034e-06]
[50, 100, 0.15, 0.01, 0.1, 1, 1, 2020, 1, 7, 2021, 1.094455347136033, 7.90215780493669e-06, 8.648558863525697e-06]
[50, 100, 0.15, 0.01, 0.1, 1, 1, 2020, 1, 8, 2021, 1.1018060228936473, 1.2051418549955955e-05, 1.3278325542753696e-05]
[50, 100, 0.15, 0.01, 0.1, 1, 1, 2020, 1, 9, 2021, 1.1093600842062825, 1.7608419691794404e-05, 1.9534077952028604e-05]
[50, 100, 0.15, 0.01, 0.1, 1, 1, 2020, 1, 10, 2021, 1.1168606946444837, 2.4538984058304167e-05, 2.7406626781227504e-05]
[50, 100, 0.15, 0.01, 0.1, 1, 1, 2020, 1, 11, 2021, 1.1248046781892795, 3.350887950383447e-05, 3.769094442679388e-05]
[50, 100, 0.15, 0.01, 0.1, 1, 1, 2020, 1, 12, 2021, 1.1326768402514082, 4.411330467571582e-05, 4.996611855313747e-05]
[50, 100, 0.2, 0.01, 0.1, 1, 1, 2020, 1, 2, 2021, 1.0569875158077027, 0.00024303597046319543, 0.00025688598667180713]
[50, 100, 0.2, 0.01, 0.1, 1, 1, 2020, 1, 3, 2021, 1.0621802213883893, 0.0003731459219780967, 0.0003963482180168694]
[50, 100, 0.2, 0.01, 0.1, 1, 1, 2020, 1, 4, 2021, 1.0680832391835182, 0.0005654362131985697, 0.0006039329421447907]
[50, 100, 0.2, 0.01, 0.1, 1, 1, 2020, 1, 5, 2021, 1.073941474731855, 0.0008052762939554926, 0.0008648196106971645]
[50, 100, 0.2, 0.01, 0.1, 1, 1, 2020, 1, 6, 2021, 1.0801397246571585, 0.0011131427599730746, 0.0012023497142614262]
[50, 100, 0.2, 0.01, 0.1, 1, 1, 2020, 1, 7, 2021, 1.0862739792876284, 0.00147209413233886, 0.0015990975510217023]
